Temps,Tension,Vitesse,GazFrein,WHCharged,WHDischarged,Distance,CurrentIn,MotorCurrent,Lat,Lon,Alt,Vsat,Cap,Sat,HDOP,Heure,Date,Distance_GPS
747.36,28.5,19.11,36.0,4.8,4.1,0.43,3.81,6.19,48.82518,2.187112,123.24,14.22,224.49,22,0.62,10305900,270725,4026.777806064603
748.21,28.4,20.26,33.0,4.8,4.12,0.43,3.63,5.61,48.82515,2.187064,123.77,14.22,224.49,21,0.68,10310000,270725,4031.6229425576603
748.79,28.3,21.59,-1.0,4.8,4.14,0.43,3.59,5.17,48.82515,2.187064,123.77,18.54,230.36,21,0.68,10310000,270725,4031.6229425576603
749.37,28.3,19.99,26.0,4.8,4.15,0.43,2.94,4.69,48.825115,2.187013,124.19,18.54,230.36,21,0.68,10310100,270725,4037.0160337582306
750.19,28.2,20.48,30.0,4.8,4.17,0.43,3.47,5.24,48.825077,2.186968,124.12,18.54,230.36,22,0.62,10310200,270725,4042.373865595142
751.24,28.0,22.1,28.0,4.8,4.2,0.43,3.56,4.94,48.825039,2.186921,123.77,18.54,230.36,22,0.62,10310300,270725,4047.8229448851584
751.82,28.2,22.55,0.0,4.8,4.21,0.43,0.0,0.0,48.825039,2.186921,123.77,20.08,222.65,22,0.62,10310300,270725,4047.8229448851584
752.4,28.1,23.27,0.0,4.8,4.21,0.43,0.0,0.0,48.825001,2.186866,123.4,20.08,222.65,22,0.62,10310400,270725,4053.6595166206794
753.24,28.2,23.13,0.0,4.8,4.21,0.43,0.0,0.0,48.824963,2.186809,123.03,20.08,222.65,22,0.62,10310500,270725,4059.598039262915
754.29,28.2,23.23,20.0,4.8,4.21,0.43,-0.04,-0.02,48.824928,2.186752,123.15,20.08,222.65,22,0.62,10310600,270725,4065.3040266678804
755.17,28.0,23.9,23.0,4.8,4.23,0.43,1.39,1.86,48.82489,2.186694,123.14,20.08,222.65,22,0.62,10310700,270725,4071.2942194623656
755.75,28.1,24.42,0.0,4.8,4.24,0.43,0.0,0.0,48.82489,2.186694,123.14,22.06,222.81,22,0.62,10310700,270725,4071.2942194623656
756.33,28.1,24.17,0.0,4.8,4.24,0.43,0.0,0.0,48.824848,2.186636,123.19,22.06,222.81,22,0.62,10310800,270725,4077.60603522639
757.2,28.1,24.28,0.0,4.8,4.24,0.44,0.0,0.0,48.82481,2.186575,123.32,22.06,222.81,22,0.62,10310900,270725,4083.7538565670875
758.28,28.1,24.17,3.0,4.8,4.24,0.44,0.0,0.0,48.824772,2.186514,123.18,22.06,222.81,22,0.62,10311000,270725,4089.901680366878
759.3,28.1,24.01,0.0,4.8,4.24,0.44,0.0,0.0,48.82473,2.186455,123.35,22.06,222.81,22,0.62,10311100,270725,4096.2629800232
760.29,28.1,23.84,0.0,4.8,4.24,0.44,0.0,0.0,48.824688,2.186399,123.58,22.06,222.81,22,0.62,10311200,270725,4102.477256035879
761.34,27.9,23.62,14.0,4.8,4.24,0.44,1.82,2.6,48.824646,2.186352,124.03,22.06,222.81,22,0.62,10311300,270725,4108.278051635084
762.27,27.6,23.96,30.0,4.8,4.27,0.44,3.47,4.46,48.8246,2.186309,124.36,22.06,222.81,21,0.69,10311400,270725,4114.284061511224
763.32,27.7,24.15,15.0,4.8,4.29,0.44,1.62,2.64,48.824551,2.186264,124.77,22.06,222.81,21,0.69,10311500,270725,4120.65110428855
764.19,27.5,24.41,25.0,4.8,4.3,0.44,2.71,3.65,48.824505,2.186218,125.03,22.06,222.81,21,0.69,10311600,270725,4126.775083382146
765.24,27.5,24.74,15.0,4.8,4.32,0.44,1.74,2.32,48.824459,2.186171,125.17,22.06,222.81,21,0.69,10311700,270725,4132.939623488379
765.82,27.7,24.3,5.0,4.8,4.32,0.44,0.0,0.0,48.824459,2.186171,125.17,22.54,215.35,21,0.69,10311700,270725,4132.939623488379
766.4,27.6,24.68,2.0,4.8,4.32,0.44,0.0,0.0,48.824409,2.186123,125.21,22.54,215.35,21,0.69,10311800,270725,4139.516751021112
767.19,27.6,24.17,0.0,4.8,4.32,0.44,0.0,0.0,48.824364,2.186074,124.85,22.54,215.35,21,0.69,10311900,270725,4145.673490013696
768.24,27.6,23.86,0.0,4.8,4.32,0.44,0.0,0.0,48.824318,2.186028,124.8,22.54,215.35,21,0.69,10312000,270725,4151.797476017598
769.31,27.6,24.1,0.0,4.8,4.32,0.44,0.0,0.0,48.824272,2.185977,125.01,22.54,215.35,21,0.69,10312100,270725,4158.130129515821
769.9,27.6,23.66,0.0,4.8,4.32,0.44,0.0,0.0,48.824272,2.185977,125.01,22.26,217.35,21,0.69,10312100,270725,4158.130129515821
770.48,27.6,23.78,0.0,4.8,4.32,0.44,0.0,0.0,48.824226,2.185929,124.91,22.26,217.35,20,0.7,10312200,270725,4164.335836731962
771.26,27.6,23.98,0.0,4.8,4.32,0.44,0.0,0.0,48.824177,2.185882,124.87,22.26,217.35,21,0.69,10312300,270725,4170.779866222488
771.84,27.6,23.94,0.0,4.8,4.32,0.45,0.0,0.0,48.824177,2.185882,124.87,22.06,213.87,21,0.69,10312300,270725,4170.779866222488
772.42,27.6,23.84,0.0,4.8,4.32,0.45,0.0,0.0,48.824131,2.185836,124.86,22.06,213.87,21,0.69,10312400,270725,4176.90385913548
773.01,27.6,23.97,0.0,4.8,4.32,0.45,0.0,0.0,48.824131,2.185836,124.86,21.95,213.06,21,0.69,10312400,270725,4176.90385913548
773.59,27.6,24.44,0.0,4.8,4.32,0.45,0.0,0.0,48.824081,2.18579,125.05,21.95,213.06,21,0.69,10312500,270725,4183.403951951936
774.17,27.6,24.01,0.0,4.8,4.32,0.45,0.0,0.0,48.824081,2.18579,125.05,21.98,212.93,21,0.69,10312500,270725,4183.403951951936
774.75,27.6,24.12,0.0,4.8,4.32,0.45,0.0,0.0,48.824032,2.185745,125.16,21.98,212.93,21,0.69,10312600,270725,4189.771012381107
775.33,27.6,24.08,0.0,4.8,4.32,0.45,0.0,0.0,48.824032,2.185745,125.16,22.8,210.97,21,0.69,10312600,270725,4189.771012381107
775.91,27.6,24.58,0.0,4.8,4.32,0.45,0.0,0.0,48.823986,2.185698,125.15,22.8,210.97,21,0.69,10312700,270,4195.935570612294
776.5,27.6,24.36,0.0,4.8,4.32,0.45,0.0,0.0,48.823936,2.185649,125.32,22.71,214.21,21,0.69,10312800,270725,4202.552118170494
777.22,27.4,24.33,25.0,4.8,4.33,0.45,2.44,3.44,48.823891,2.185601,125.33,22.71,214.21,21,0.69,10312900,270725,4208.666512254589
777.8,27.3,24.77,23.0,4.8,4.34,0.45,2.21,2.88,48.823891,2.185601,125.33,22.46,213.3,21,0.69,10312900,270725,4208.666512254589
778.39,27.3,24.62,16.0,4.8,4.34,0.45,1.62,2.39,48.823845,2.185552,125.42,22.46,213.3,21,0.69,10313000,270725,4214.913980033949
779.32,27.2,24.69,13.0,4.8,4.35,0.45,1.74,2.25,48.823799,2.185503,125.37,22.46,213.3,21,0.69,10313100,270725,4221.16144970324
780.25,27.3,24.94,12.0,4.8,4.36,0.45,1.17,1.55,48.82375,2.185453,125.59,22.46,213.3,21,0.69,10313200,270725,4227.725390225109
781.18,27.2,24.82,10.0,4.8,4.37,0.45,0.8,2.2,48.823704,2.185402,125.56,22.46,213.3,21,0.69,10313300,270725,4234.0580686715075
782.23,27.2,24.68,9.0,4.8,4.37,0.45,0.59,1.07,48.823658,2.185351,125.57,22.46,213.3,21,0.69,10313400,270725,4240.390749138339
783.25,27.2,24.84,9.0,4.8,4.38,0.45,0.76,1.06,48.823612,2.185301,125.72,22.46,213.3,21,0.69,10313500,270725,4246.6805473010445
784.33,27.1,24.59,10.0,4.8,4.38,0.45,0.73,1.31,48.823563,2.185261,126.21,22.46,213.3,21,0.69,10313600,270725,4252.866166281272
785.23,27.2,24.55,0.0,4.8,4.38,0.45,0.0,0.0,48.823513,2.185212,126.08,22.46,213.3,21,0.69,10313700,270725,4259.482730254371
785.81,27.2,24.37,0.0,4.8,4.38,0.45,0.0,0.0,48.823513,2.185212,126.08,22.56,213.74,21,0.69,10313700,270725,4259.482730254371
786.4,27.2,24.76,0.0,4.8,4.38,0.46,0.0,0.0,48.823463,2.185162,126.01,22.56,213.74,21,0.69,10313800,270725,4266.139271039884
786.98,27.2,24.79,0.0,4.8,4.38,0.46,0.0,0.0,48.823463,2.185162,126.01,23.09,214.78,21,0.69,10313800,270725,4266.139271039884
787.56,27.2,24.89,0.0,4.8,4.38,0.46,0.0,0.0,48.823418,2.185111,125.94,23.09,214.78,21,0.69,10313900,270725,4272.38249323055
788.31,27.2,24.9,0.0,4.8,4.38,0.46,0.0,0.0,48.823368,2.185062,126.1,23.09,214.78,21,0.69,10314000,270725,4278.999062829903
789.19,27.2,24.7,0.0,4.8,4.38,0.46,0.0,0.0,48.823322,2.185014,126.21,23.09,214.78,21,0.69,10314100,270725,4285.204805938449
790.21,27.2,24.34,0.0,4.8,4.38,0.46,0.0,0.0,48.823273,2.184966,126.42,23.09,214.78,21,0.69,10314200,270725,4291.688254076984
790.79,27.2,24.37,0.0,4.8,4.38,0.46,0.0,0.0,48.823273,2.184966,126.42,23.35,213.51,21,0.69,10314200,270725,4291.688254076984
791.37,27.2,23.97,0.0,4.8,4.38,0.46,0.0,0.0,48.823227,2.184916,126.6,23.35,213.51,21,0.69,10314300,270725,4297.978068603577
792.18,27.2,24.03,0.0,4.8,4.38,0.46,0.0,0.0,48.823181,2.184866,126.68,23.35,213.51,21,0.69,10314400,270725,4304.267885085944
792.77,27.2,24.05,0.0,4.8,4.38,0.46,0.0,0.0,48.823181,2.184866,126.68,22.32,215.82,21,0.69,10314400,270725,4304.267885085944
793.35,27.2,24.42,0.0,4.8,4.38,0.46,0.0,0.0,48.823135,2.184816,126.69,22.32,215.82,21,0.69,10314500,270725,4310.5577035229835
794.31,27.2,24.85,0.0,4.8,4.38,0.46,0.0,0.0,48.82309,2.184767,126.62,22.32,215.82,21,0.69,10314600,270725,4316.714495646365
